RegionID,SizeRank,RegionName,RegionType,StateName,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31
394930,271,"Odessa, TX",msa,TX,271600,270100,269117,267483,263983,262633,264267,265233,262600,252300,243000,234667,230000,225317,225283,225283,228300,228333,228316,229966,232967,234617,232783,228117,226483,226633,228267,231600,231633,236983,241950,248283,247383,243667,240333,238450,237200,236967,237433,240767,243333,246415,248048,252697,253282,258315,261333,268000,270000,270233,271900,273067,276500,274833,273000,269383,267717,269717,271300,275467,277133
394710,272,"Jackson, MI",msa,MI,155783,152150,152950,159600,168100,178100,184767,186583,189367,187717,186033,176433,167117,158783,152300,154967,161633,172467,177433,180767,181600,179933,174967,163267,154967,153267,158267,164900,171600,183267,189950,193283,191650,194967,194800,189800,179833,173317,179950,191617,211600,219967,226267,222300,218967,217650,221633,221633,210983,200833,205800,223800,237267,245617,248250,248250,241233,230933,222633,211300,204283
395125,273,"State College, PA",msa,PA,268465,278448,288300,306300,313000,319633,315867,319183,316217,313217,306567,302567,296300,297967,307633,315967,322633,317467,307482,292448,278248,270433,265433,268767,281267,302633,309333,314633,309933,326567,328267,338300,334967,338967,323908,303092,286575,284933,305450,332117,366650,379150,381633,375117,377950,379650,367467,347467,332433,337967,347967,364333,369667,371333,365000,356333,352967,353800,354100,353800,345967
395079,274,"Sebastian, FL",msa,FL,323192,322883,317967,311717,308533,309233,308817,308000,304000,309000,315817,321817,320150,317667,318000,322965,326265,329898,326567,323231,322931,332931,342967,351933,360300,368633,375000,382617,390283,397950,397192,394775,395408,396850,399933,399933,399933,404933,404967,405050,399717,399550,405083,413750,422250,426667,431633,434800,440800,440000,439467,431800,427633,423333,421648,421648,423732,425417,425417,426650,428317
394814,275,"Madera, CA",msa,CA,328150,328817,330083,330383,330883,333800,339083,348000,357817,363400,368983,372167,383000,391667,403667,408083,407750,409417,406417,411417,414717,429967,441450,448150,449817,450000,453000,461333,473000,478333,470000,461600,457433,460767,460500,461315,461315,461648,459833,461500,472166,479833,491492,494133,496633,489942,479933,479600,479600,486700,490033,496400,495967,496267,500750,504116,503900,499416,499415,499665,498331
394523,276,"Decatur, AL",msa,AL,189488,190822,195488,197633,198667,200551,200518,203934,205533,211233,215117,213633,207933,208267,213233,223667,233517,239883,242817,242817,243117,246450,248280,251647,251613,251450,249117,245800,244317,246633,249983,253283,261633,266617,271650,269983,273317,273317,276532,281548,289881,295200,294615,290359,287865,286450,284039,282833,277233,275510,275677,284944,291667,293000,292967,294600,294600,294633,293000,293333,288333
394453,277,"Chambersburg, PA",msa,PA,202967,203267,206450,213083,214750,214900,214900,215583,216283,212733,212067,209700,213117,216450,220983,224150,224167,224633,224933,223233,223233,216600,213267,209933,214067,220733,227400,236600,249933,259933,259933,253266,249933,249900,254900,259933,266600,268267,274900,277933,281267,284633,288267,291617,288283,284983,280000,274967,272450,274083,273267,274083,277117,284600,289600,293233,296567,302250,302250,302250,303233
395193,278,"Vineland, NJ",msa,NJ,151633,154967,158500,161833,163500,165000,163317,163317,164950,165847,165997,164363,163450,161633,161633,166667,173300,181633,186300,189667,188967,188783,188750,191450,191933,193433,194733,203083,208950,215617,217267,219933,223267,227633,232633,232633,231600,229750,232117,237150,238167,235500,232833,235333,239000,238333,238300,238300,242967,244667,247967,251600,256583,261617,264950,268283,271600,276450,278133,281450,279967
394703,279,"Idaho Falls, ID",msa,ID,269667,273300,280767,286433,294800,304000,311250,318583,321900,322317,321633,326317,327983,341333,349150,365783,374117,386600,396633,406600,413300,418300,416667,413333,418333,430000,446667,468333,483333,483000,,,433333,425250,423415,420082,417832,422983,432733,444733,452750,454667,448417,437083,425417,421667,413333,409983,406300,417967,432950,441633,446633,451500,454500,454083,447583,442917,436333,429667,424667
394639,280,"Grand Junction, CO",msa,CO,331300,336300,341333,346333,346300,345767,345767,347433,347967,349967,356542,371092,379092,379050,,359800,359758,369725,376392,378250,379950,386150,394167,407500,413000,416667,418333,424983,434800,437165,437148,439232,443200,444900,444650,445671,448671,450338,453650,462283,470300,471300,463000,455000,455000,454667,449667,444667,444667,452333,455667,459300,458967,458633,455333,453000,448500,446833,449833,451300,449600
394563,281,"Elizabethtown, KY",msa,KY,213167,211633,211633,212717,215750,212383,212967,211633,213833,210500,,196650,192800,199483,208983,219467,226133,228267,234967,240883,245217,243517,237600,228300,220000,216633,224950,236583,249767,254767,258100,259917,259933,263283,264650,269317,267667,267667,269333,274650,283283,289850,295200,295217,297100,298067,299417,298633,298633,300617,301616,304950,303283,306583,301617,301600,298267,298267,296633,295000,293750
394917,282,"Niles, MI",msa,MI,251333,247967,251300,264933,274633,277967,274650,271617,269617,269633,266300,266467,266467,268483,266983,271983,278333,284150,279150,272483,268000,262967,259633,256300,260133,263933,265917,272117,283283,295800,300767,305800,304967,311633,306600,301600,285800,279150,283817,301300,324550,348183,356500,359750,346417,333117,315450,305467,292800,280283,285283,304283,329650,341300,347967,342933,341283,338100,337783,329467,321317
394873,283,"Monroe, MI",msa,MI,194133,194966,194950,196583,194450,197633,202633,213100,217433,214100,207183,204650,205917,204500,202433,209500,214500,221417,223083,226450,228267,226617,221583,216617,211467,213133,218117,228250,239917,246933,250267,246933,243233,241750,241750,241683,237333,236517,234917,237433,244917,250250,260083,263417,269750,264933,258300,253317,252483,252450,252467,254450,254450,257783,261600,266633,268050,264750,262750,256300,254633
395066,284,"Santa Fe, NM",msa,NM,541000,531000,513000,504633,505300,515300,530333,529483,537483,542300,566117,568117,546633,509967,495800,505800,524167,545667,560333,580333,584333,579667,579667,593167,611167,632167,638833,661667,667333,688333,705500,730317,737817,736317,717333,704000,682500,668333,659667,671333,696333,745000,780000,812483,805817,804150,775000,759667,722150,697150,672483,676667,690000,698317,698317,700317,694333,681667,666667,648333,637667
394493,285,"Concord, NH",msa,NH,274500,273133,278617,283117,291150,301300,,322633,320967,311300,309600,304300,302717,297717,307626,318543,328559,332633,341967,351967,354983,356617,354933,354750,351433,349800,356483,368167,384500,394633,399633,399867,398217,394533,390967,392317,395667,403500,403833,404166,409966,418266,431267,439633,451000,454667,452967,449950,433250,433250,439833,456500,464867,468267,493300,501300,507667,495000,495317,495400,492217
394314,286,"Alexandria, LA",msa,LA,189300,187150,185567,187217,188267,190767,194133,200650,204817,203483,200333,197000,193583,190325,185292,183042,179600,178450,178783,180483,178333,178333,178333,183750,185417,187083,190417,199167,210567,218483,221367,218233,213233,209900,207800,210800,206167,199817,193483,196450,205133,211800,210167,209667,204417,208250,209917,213500,217150,220783,224117,223300,219583,219583,221250,223300,222967,220967,221000,221583,221583
395163,287,"Traverse City, MI",msa,MI,319633,324800,327967,344633,356300,363300,353333,341667,334967,334933,339067,345767,338100,333800,333767,331467,333300,333300,338267,343233,341567,348233,348267,344133,339133,339100,344900,358267,369967,395000,413000,426333,422983,412983,404217,398733,383067,383467,386783,411117,427817,441667,449667,454667,459667,460000,454647,449630,444630,439983,434983,436650,441617,452967,455967,461000,461000,461333,449483,435483,430450
394359,288,"Bangor, ME",msa,ME,166563,164997,166330,167967,172933,174900,178233,176583,177950,174400,174383,173017,174917,182950,190317,195300,199467,202100,205133,202967,204000,204300,202600,196583,193250,193283,196633,211967,228300,243267,241300,236600,234933,236600,234800,234733,233050,239700,243617,255300,258650,266500,274500,281000,281000,277667,278833,275500,270833,265000,268333,276650,284983,289283,286783,287450,287817,293333,292633,292633,287967
394685,289,"Homosassa Springs, FL",msa,FL,215267,214933,216267,216267,216300,214967,215883,217550,217550,219375,222375,223958,222883,221517,226600,234967,240000,244667,246300,249300,249383,252417,260983,271233,278183,282950,285783,289133,292767,299933,306633,306633,303267,299933,299933,299933,298567,300683,300717,307083,308333,311667,306667,308000,313000,319665,323298,324965,324933,321967,316700,316717,317717,317467,319150,320983,324800,322800,319633,317667,319667
394662,290,"Hanford, CA",msa,CA,263917,262900,261600,263967,270333,272000,274333,269667,276300,281633,288283,289133,280783,281633,291483,302833,309333,301667,302000,302317,307633,319300,323317,322667,315983,312617,308250,314917,328250,346617,356600,356633,364633,369633,376300,374133,365500,360583,361667,370300,376883,374967,374967,374967,371600,364933,356600,353267,349967,353300,355000,363000,367967,372933,369600,364633,361150,358983,360650,360500,361000
394723,291,"Jefferson City, MO",msa,MO,179800,178933,180600,188233,194933,199958,199958,198258,191567,184900,181183,184450,190650,191317,,217583,234000,233967,231633,229467,231133,233717,237517,239216,246600,246600,244267,244300,253333,259483,262783,260417,264433,269050,273083,281883,286967,292633,289000,285967,285283,281917,281600,284617,288283,285267,279083,282117,290483,294633,291600,289833,293000,295867,295933,288467,278633,275300,277967,284933,284933
394598,292,"Florence, AL",msa,AL,177933,177933,180950,184933,191533,201533,204900,204967,196633,191933,188600,188567,191433,191433,189767,188233,186567,188233,184495,186162,182695,181367,176367,172867,171267,169617,171617,175950,186950,200283,212617,214933,216433,216433,219750,219583,224783,231817,235483,233616,239933,248233,261567,264900,266567,259925,259625,260958,264267,266233,266600,271632,272582,275915,277400,276633,274933,271750,269900,269900,266250
394537,293,"Dothan, AL",msa,AL,179017,178933,179267,179283,180950,180800,182450,186950,189967,190833,185317,182450,178346,177363,177363,181783,186083,184433,183225,183908,188892,190950,186967,182500,178833,182167,194650,210983,220883,222733,221367,224767,224267,220967,209333,203117,197617,202617,209167,213667,215000,210333,206333,209967,212450,212450,207467,203317,203283,199950,203283,209883,218233,226567,229967,233267,231600,229933,227967,226300,230333
394802,294,"London, KY",msa,KY,158200,155500,153833,157967,164800,172833,177117,180983,184317,184000,181833,175467,170783,170950,170967,175983,176483,183133,186433,196267,206267,211300,210117,203433,201700,199550,199267,200167,205133,212800,220133,220500,221167,221000,224333,222967,217283,213950,212317,216333,217667,219150,217650,219650,219800,222450,223783,225483,226300,223300,223300,223333,223300,224933,228233,234750,234750,236117,236267,239633,242967
394306,295,"Albany, GA",msa,GA,131667,133967,134967,134967,136333,137667,142333,144333,147900,146567,148200,143600,140433,136467,134467,134300,131300,137650,142633,148800,152450,149115,146582,134948,132367,132367,139033,151600,158267,169717,168083,177450,177000,185333,185983,188300,181600,176583,176567,181767,186767,191767,196267,197967,195467,194133,192467,189967,189550,172550,162583,151300,159133,167433,174100,179433,181283,181283,181750,179900,179900
845167,296,"Ottawa, IL",msa,IL,131500,129233,129567,130500,132633,135867,139167,140500,138767,135200,130650,126800,123733,121650,121333,126333,131483,137150,138483,141967,141300,143867,143983,145317,142333,140250,139417,141333,143000,145833,150916,154550,157850,159900,163100,163133,163167,163333,165000,165000,168833,168150,171450,167617,171633,169967,169450,164450,161117,159967,164967,171667,181667,188317,189950,189617,186267,182933,179017,176300,176483
395102,297,"Sioux City, IA",msa,IA,184633,183982,188991,200808,214475,221150,222000,215000,205000,197750,195750,199083,199333,204667,212983,216617,213283,204950,201633,199800,197983,193000,186492,184742,189075,205417,222333,234667,240000,240000,240000,238333,239992,241658,244958,246633,249967,248333,251667,252500,255000,258333,263833,263000,256000,243000,238000,232333,232333,230658,233300,239633,251308,255983,254983,246617,238633,233275,229975,228308,230000
395223,298,"Wichita Falls, TX",msa,TX,133333,134967,139967,149633,157983,164630,164430,161113,156133,154500,156067,154367,152767,147867,149550,154983,163150,171467,176133,181283,184467,185200,185217,181400,180893,182227,187877,192983,196617,198267,198683,202050,203750,207500,207500,209133,209933,210767,212467,217500,221667,224900,223200,224867,226600,228300,226633,220000,214967,211600,214683,218017,220383,218967,215250,211217,207450,207183,206550,206983,204300
395152,299,"Texarkana, TX",msa,TX,171667,174983,180317,186387,188071,193071,201167,203833,203467,198467,195800,192500,190000,188333,188333,187333,195667,198667,199333,192650,189617,189933,188283,186950,189300,200783,219633,238117,247967,246817,240167,230500,222500,214967,205050,197117,192150,195367,203633,215358,225392,236392,239333,240833,232833,231500,233300,235800,233800,230483,229650,230817,233667,238483,238483,238983,235833,233333,228483,225150,226783
395182,300,"Valdosta, GA",msa,GA,165933,168267,169900,169900,171567,174900,180400,187067,190400,191567,190533,188900,187267,183333,188167,193133,201433,201600,201633,198299,194554,191187,189521,191567,196600,212950,224617,232617,231967,235333,242333,246667,248300,246783,246750,248417,249900,252700,254400,259400,258283,258250,256583,256567,258267,261600,266600,269900,269900,270733,274067,277433,279933,276600,271600,264933,261633,261600,263267,265083,263417
394800,301,"Logan, UT",msa,UT,297933,294467,293500,298467,305300,313267,319633,328033,329150,332733,334667,342733,,,294933,,331567,327433,332133,345467,371267,381567,391583,393117,399717,402067,410567,419000,428300,427300,425633,420633,421633,423300,428333,433000,439667,440083,440383,448699,461616,470049,469900,468200,471467,473300,469967,461633,452967,449633,449300,449600,456300,461633,466633,464950,466100,467800,467817,467817,467817
394595,302,"Flagstaff, AZ",msa,AZ,444950,460967,467300,475633,471300,466633,460000,462333,474000,490667,508333,516667,528288,536621,543121,548167,554500,569500,581150,583150,586317,590250,623583,643917,659300,650933,655933,666633,683000,689667,689667,681667,679950,684617,691283,686333,678833,680167,692667,705300,710633,711467,709817,703133,697283,690800,690900,691417,698050,699617,698617,696983,695333,689667,685483,680483,667483,639967,,,
395036,303,"Rocky Mount, NC",msa,NC,136583,142567,144233,145900,146267,147967,151967,152267,155567,158250,163283,168317,171667,168300,162933,169000,173667,179600,175167,173867,171600,170967,177633,177667,180800,179450,184350,188550,194833,208266,213233,218283,216583,215767,215767,217450,222467,221483,219667,218800,220465,220465,222132,223133,227967,227967,231267,229767,228783,228800,229633,230317,228633,226283,224950,219650,222667,225833,231167,226467,223267
395000,304,"Pottsville, PA",msa,PA,107633,106300,108266,108300,118267,121633,123300,113333,105000,99999,99816,98116,94783,89133,90167,90133,92633,94967,106000,115000,118333,115150,109148,99315,94565,94867,106367,113267,121633,123300,124967,123267,121600,119267,115633,115600,116267,119933,119967,116667,116633,116450,121450,122617,122800,121133,122750,125750,129083,132250,134250,137583,141667,146167,149467,149433,149916,153116,153149,152983,146483
394515,305,"Dalton, GA",msa,GA,169617,171133,172800,174950,177417,187117,,,216333,222167,226633,229933,229900,228567,223567,220267,224267,230967,237600,235967,235933,237633,239933,239933,238267,241300,244633,252633,257967,263333,266967,270300,271267,267783,259417,253083,249933,252633,260150,269983,282983,289983,291967,290600,291783,292296,291329,291329,295633,297300,298267,298267,303267,309300,315667,315667,309633,299933,296267,294633,296333
394783,306,"Lebanon, PA",msa,PA,198250,196617,201600,205800,207433,202433,201600,203267,204966,201600,198300,193450,197133,198783,203600,199950,206633,215967,218783,212117,202783,199967,199967,200833,203317,207967,213617,221100,231450,241633,248333,249967,246633,245633,239000,244000,243333,253083,245583,247250,252500,270817,278633,285300,276967,274967,257467,253283,245800,251600,259117,267433,276950,285300,292317,294917,298733,298067,295950,290300,288933
394880,307,"Morristown, TN",msa,TN,218067,216733,216250,220783,229483,239633,246267,249600,246600,237967,229633,226300,226300,224600,217967,223267,233267,246567,253233,258267,264633,269633,272933,275900,279027,279060,283093,288300,296633,300845,309195,312528,317983,309633,306283,301677,301710,305027,311467,322302,346002,370652,389783,392750,392933,392933,388950,385767,382283,381783,378450,381633,394483,406333,418333,413325,407475,397475,395817,393300,389967
395232,308,"Winchester, VA",msa,VA,270133,270967,274300,279383,282275,285642,289558,293333,293150,289717,281133,277917,278683,282250,288983,300800,315817,324150,323300,318300,313300,309967,309933,306200,298383,295050,305417,323267,339967,356333,367983,367950,357950,348783,342150,338817,332983,332650,332650,337633,354633,373300,391000,390667,386400,378733,374066,366649,363983,375217,388233,405233,413983,422650,419983,415000,404967,409950,412283,417317,408967
395221,309,"Wheeling, WV",msa,OH,123300,121600,124900,128267,134633,137967,141300,139967,139667,137967,139600,139583,139583,136283,133300,132983,137650,144283,146300,146617,148317,149983,150667,147300,143933,139417,136117,137817,143000,145967,148783,151950,157283,157133,156300,153167,153150,154317,154150,154833,151633,154633,155967,159300,157950,157283,155650,156333,154000,152000,154333,160333,166667,165317,164317,163967,167283,167250,166600,164967,165817
394879,310,"Morgantown, WV",msa,WV,249000,249333,252333,255666,258500,259133,261100,259800,256500,,249967,249933,249933,249933,252967,253000,256000,254650,253317,,,,221633,221633,225000,233150,241400,247233,247417,246867,244367,242667,239950,236617,234983,230667,229333,231000,236150,244150,252483,264000,282667,287667,280333,273333,268333,273000,277667,296667,315000,323667,328000,330817,330817,319150,303506,285173,283340,285417,298725
